exp	round_num	agentid	currname	saidbefore	heardbefore	denovo	saidsofar	heardsofar
CBBB2018-156	6	156_8572	jennifer	1	1	0	['julie', 'rachel', 'julie', 'megan', 'jennifer', 'emily']	['na', 'emily', 'megan', 'sarah', 'brittney', 'jennifer']
CBBB2018-156	67	156_8572	jarrett	0	0	1	['julie', 'rachel', 'julie', 'megan', 'jennifer', 'emily', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer']	['na', 'emily', 'megan', 'sarah', 'brittney', 'jennifer', 'alice', 'megan', 'jennifer', 'na', 'sarah', 'jessica', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jessica', 'jennifer', 'jessica', 'jennifer', 'jenny', 'jennifer', 'jessica', 'na', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan']
CBBB2018-156	68	156_8572	jennifer	1	1	0	['julie', 'rachel', 'julie', 'megan', 'jennifer', 'emily', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jarrett']	['na', 'emily', 'megan', 'sarah', 'brittney', 'jennifer', 'alice', 'megan', 'jennifer', 'na', 'sarah', 'jessica', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jessica', 'jennifer', 'jessica', 'jennifer', 'jenny', 'jennifer', 'jessica', 'na', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jessica']
CBBB2018-156	6	156_7984	alice	0	1	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice']
CBBB2018-156	8	156_7984	ashley	1	0	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica']
CBBB2018-156	12	156_7984	jennifer	0	1	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	13	156_7984	ashley	1	0	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley', 'jennifer']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	14	156_7984	jessica	0	1	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley', 'jennifer', 'ashley']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jessica']
CBBB2018-156	15	156_7984	ashley	1	0	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley', 'jennifer', 'ashley', 'jessica']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jessica', 'alice']
CBBB2018-156	18	156_7984	alice	1	1	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley', 'jennifer', 'ashley', 'jessica', 'ashley', 'ashley', 'ashley']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jessica', 'alice', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	19	156_7984	jennifer	1	1	0	['ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'ashley', 'alice', 'alice', 'ashley', 'ashley', 'ashley', 'ashley', 'jennifer', 'ashley', 'jessica', 'ashley', 'ashley', 'ashley', 'alice']	['catherine', 'na', 'sarah', 'behance', 'alice', 'alice', 'alice', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jessica', 'alice', 'jennifer', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	1	156_8623	na	0	0	1	['catherine']	['ashley']
CBBB2018-156	2	156_8623	behance	0	0	1	['catherine', 'na']	['ashley', 'jessica']
CBBB2018-156	5	156_8623	na	1	0	0	['catherine', 'na', 'behance', 'behance', 'behance']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley']
CBBB2018-156	7	156_8623	behance	1	0	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer']
CBBB2018-156	8	156_8623	miny	0	0	1	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica']
CBBB2018-156	9	156_8623	na	1	0	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer']
CBBB2018-156	11	156_8623	jennifer	0	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	18	156_8623	megan	0	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan']
CBBB2018-156	33	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	40	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan']
CBBB2018-156	44	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer']
CBBB2018-156	46	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan']
CBBB2018-156	47	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer']
CBBB2018-156	49	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer']
CBBB2018-156	50	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan']
CBBB2018-156	51	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer']
CBBB2018-156	52	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan']
CBBB2018-156	54	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer']
CBBB2018-156	56	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan']
CBBB2018-156	58	156_8623	megan	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer']
CBBB2018-156	59	156_8623	jennifer	1	1	0	['catherine', 'na', 'behance', 'behance', 'behance', 'na', 'na', 'behance', 'miny', 'na', 'na', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan']	['ashley', 'jessica', 'jennifer', 'jennifer', 'ashley', 'emily', 'jennifer', 'jessica', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'megan', 'megan', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'megan', 'jennifee', 'megan', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'jennifer', 'jennifer', 'megan', 'jennifer', 'megan', 'jennifer', 'jennifer', 'megan', 'megan', 'jennifer', 'jennifer', 'megan']
